file_name,content,episode
SPEAKER_00 - 2633.46 - 2641.45.lab,từ nhỏ cho đến và nó rất là nhiều các loại hình nên em sẽ chỉ hỏi về chuyện viết là cô có thấy các cái cái bút pháp của cô nó thay đổi qua các thời kỳ hay không ạ.,184
SPEAKER_00 - 2641.45 - 2648.26.lab,em thấy ví dụ như là không chắc chắn có tại vì cái đó không phải mình thấy mà độc giả nói độc giả người ta gặp người ta nói liền à.,184
SPEAKER_00 - 2648.68 - 2653.41.lab,và thường thì cái cái gì nó quyết định cái điều đó vì em thấy ví dụ như là câu.,184
SPEAKER_00 - 2653.41 - 2661.4.lab,sẽ là cái thời tuổi thơ mình đang viết rồi đi học này xong bắt đầu viết cho sân khấu này kí kí điều gì nó thường khiến cho cô à.,184
SPEAKER_00 - 2661.4 - 2663.85.lab,nó ảnh hưởng đến cô để cô viết khác đi.,184
SPEAKER_00 - 6824.96 - 6831.89.lab,hôm nay thì thực ra tại vì bản thân em cũng đã nghe nhiều những phát cát của cô nên cái câu chuyện em hỏi nó hơi.,184
SPEAKER_00 - 6831.89 - 6839.24.lab,nó nó nhảy từ chỗ này sang chỗ kia mong cô thông cảm nhưng có một cái câu hỏi cuối nữa em muốn bổ sung vào.,184
SPEAKER_00 - 6839.24 - 6846.53.lab,trong ờ những cái câu hỏi của hà vực sức đấy là cái câu hỏi này thì em thấy mọi người cũng hay thường hỏi nhưng em chưa bao giờ hỏi.,184
SPEAKER_00 - 6846.53 - 6851.15.lab,đấy là theo cô thì em nên trò chuyện với ai ạ trong ever sip ạ.,184
SPEAKER_01 - 5663.92 - 5671.22.lab,cái hồi thúy của mình thì cô lại theo cái mô hình là cô viết cho thành lộc cô muốn những người khác viết về mình thì cô đã gặp.,184
SPEAKER_01 - 5671.22 - 5675.68.lab,khoảng năm nhà văn những người những cái viết rất là.,184
SPEAKER_00 - 6645.11 - 6649.9.lab,nếu cô nghĩ đến một vở kịch sẽ diễn ra trên đảo hoang đấy thì là cái gì ạ.,184
SPEAKER_01 - 999.32 - 1004.59.lab,mình mình lấy câu chuyện thiệt của nhà máy đó cái tình cờ ngẫu nhiên á lại là.,184
SPEAKER_01 - 1004.59 - 1010.96.lab,cái chuyện xấu đó nó lại lọt cái ban giám đốc lại đã có làm một cái chuyện tương tự như vậy là họ trả tiền mình mà họ cám ơn rồi.,184
SPEAKER_01 - 1010.96 - 1015.53.lab,họ không dàn dựng trở thành một vở họ tự tố cáo.,184
SPEAKER_01 - 1015.53 - 1021.25.lab,mà mình cũng đau lòng tại vì mình cũng muốn đổ công sức ra anh em được diễn rồi cùng coi với nhau.,184
SPEAKER_01 - 1021.25 - 1027.29.lab,nhưng mà kịch nó sẽ có một cái vấn đề là nó luôn luôn nó phải có một cái trận đấu.,184
SPEAKER_01 - 1027.29 - 1034.95.lab,để mà có thắng có thua có xấu có tốt cũng như mình có những vở mình viết rất là hồn nhiên nhưng mà tự nhiên trong cái ban chấm á.,184
SPEAKER_01 - 1034.95 - 1039.61.lab,họ thấy là ủa thấp thoáng có hình ảnh họ trong cái mục nhân vật.,184
SPEAKER_01 - 1039.93 - 1047.92.lab,tệ hại nào đó mà họ thấy là họ đá thẳng thẳng luôn họ cho coi như là rớt từ vòng gửi xe đó và coi như nhiều khi lại là.,184
SPEAKER_01 - 1047.92 - 1052.01.lab,trời cứu á cái vở đó lại trôi nổi trôi nổi có một lúc nào đó lại là.,184
SPEAKER_00 - 803.01 - 807.57.lab,sân khấu đã có một cái sức sống rất là riêng rồi nhưng bây giờ ở trong cái thời đại số.,184
SPEAKER_00 - 807.65 - 812.58.lab,thì cái chuyển tải giữa cái việc là nó đòi hỏi cái sự có mặt trực tiếp.,184
SPEAKER_01 - 558.02 - 563.0.lab,tập múa rối cột cái con rối và người con rối nó bằng mình luôn để mình làm cả múa rối và.,184
SPEAKER_00 - 2241.63 - 2249.19.lab,ừ ầm thực ra một cái thông tin cũng khá quan trọng mà các bạn trẻ em biết cái điều này chắc là ai nhắc đến cô cũng nhắc nhưng mà các bạn trẻ có thể chưa biết.,184
SPEAKER_00 - 7259.48 - 7262.84.lab,à tin vào chính bản thân mình ạ à cảm ơn cô rất là nhiều.,184
SPEAKER_01 - 4815.86 - 4820.18.lab,tại vì cái giai đoạn hậu chiến là điện ảnh cũng coi được.,184
SPEAKER_01 - 4820.18 - 4826.56.lab,biết được thế giới làm gì coi được luôn coi được bắn phim vé phim tư liệu để được coi luôn sách cũng truyền về được.,184
SPEAKER_01 - 2043.06 - 2047.72.lab,thích ứng nhưng mà không để cho bị mất mình thích ứng để có thể là.,184
SPEAKER_01 - 2047.72 - 2054.17.lab,nắm cái hoàn cảnh quy định đó để nắm cái gì mà cái tôn chỉ mục đích sống mình nó vẫn còn nó không bị phản bội đi.,184
SPEAKER_01 - 2054.17 - 2061.03.lab,nhưng mình làm sao có cách dự dụng như thế nào để nó tồn tại thì chính cái dư luận nguồn chúng nó ra đời trong hoàn cảnh đó.,184
SPEAKER_01 - 2061.03 - 2065.99.lab,là đầu tiên làm một câu lạc bộ đạo diễn tuổi này là ra trường đâu ai xài.,184
SPEAKER_01 - 2065.99 - 2071.35.lab,đầu tiên người ta phải rước những người đi học liên xô già đi học hungary già đi học trung quốc già.,184
SPEAKER_01 - 2071.35 - 2075.07.lab,còn cái đám này ra trường đó là coi như là ngồi đó mơ đi.,184
SPEAKER_01 - 1580.8 - 1587.03.lab,trong đó có một vai mà người không có thể không để ý bởi vì không đó là không phải vai gây tiếng hài.,184
SPEAKER_01 - 1587.03 - 1589.01.lab,không phải vai của thành lộc hay lê khánh.,184
SPEAKER_00 - 6962.79 - 6963.83.lab,hay là cô cứ hỏi một câu đi ạ.,184
SPEAKER_00 - 1548.85 - 1553.27.lab,cũng gọi nó là một cái từ ngữ chẳng hạn cũng có thể là.,184
SPEAKER_00 - 1553.27 - 1557.28.lab,thì thì cô thấy thế nào ạ nó có cái tín hiệu đáng mừng trong cái việc là.,184
SPEAKER_00 - 1557.28 - 1563.34.lab,có thể các bạn trẻ sẽ tìm cách quay lại với những loại hình mà tưởng như là hơi khó để tiếp xúc hay không ạ.,184
SPEAKER_01 - 6044.21 - 6046.19.lab,cái điều đó làm mình cảm động lắm.,184
SPEAKER_01 - 6046.55 - 6052.97.lab,và họ họ bất chấp là họ ghét con người nguyễn thị mỹ ngọc nhưng họ xác nhận cái tác phẩm đó.,184
SPEAKER_01 - 6052.97 - 6060.95.lab,là tác phẩm làm họ lay động được là mình cảm động lắm là họ không bị gọi là thù riêng mà phủ nhận cái điều mình đã đổ rầm.,184
SPEAKER_01 - 6060.95 - 6067.45.lab,làm thành ra mình mình níu câu đó mà mà mà tin mà sống là gái có công chồng chẳng phụ.,184
SPEAKER_01 - 6067.45 - 6071.98.lab,không sao mình cứ làm tử tế rồi là sẽ chinh phục được kể cả những người ghét mình.,184
SPEAKER_00 - 3287.71 - 3293.39.lab,nếu đúng ra bất kỳ bất kể một cái thế hệ nào có lẽ cái đấy là cái điều mà chúng ta luôn đi tìm.,184
SPEAKER_00 - 3293.39 - 3300.13.lab,ờ một vài những cái áp lực về chuyện kiếm tiền và địa vị em cảm giác nó không phải là cái tiếng nói có thật của bản thân mình.,184
SPEAKER_00 - 3300.13 - 3305.64.lab,nó là cái mình hay nghe thế thôi còn bên trong mình mình sẽ luôn tìm là mình là ai mình thuộc về đâu.,184
SPEAKER_00 - 3305.64 - 3310.64.lab,à thì em muốn chia sẻ cái điều này bởi vì em thấy cô có thể cái hành trình của cô.,184
SPEAKER_00 - 163.31 - 165.78.lab,ấy còn em để dành câu thứ hai tí mà hỏi tiếp ạ.,184
SPEAKER_00 - 3915.67 - 3922.65.lab,cái tiếng nói đó nó sẽ quyết định cái hành trình bạn đi và con người bạn trở thành ai tuy nhiên cũng nốt lại cái câu mà.,184
SPEAKER_00 - 3922.65 - 3930.43.lab,em nhớ là cô nhắc rất nhiều trong các cái các cái bài phỏng vấn của mình đấy là cô có cảm giác là có nhiều cái nhân vật trong đầu cô quá.,184
SPEAKER_00 - 3930.43 - 3934.83.lab,cái cảm giác này nó như thế nào ở cô tức là những cái nhân vật này theo cô là.,184
SPEAKER_00 - 3934.83 - 3938.96.lab,theo cái cái cái ý hiểu của một cái người viết em cũng viết thì em viết là à mình.,184
SPEAKER_01 - 2498.3 - 2505.53.lab,ký tên ngọc minh và có đăng cái hình viết giờ lúc thi về viết về mẹ mình viết về mẹ như chiếc gông đời sống.,184
SPEAKER_01 - 2505.53 - 2511.11.lab,kể chuyện bà già bị ở tù rồi bị cả gia đình chồng coi như là một con tù bà rá này rất là kinh.,184
SPEAKER_01 - 5652.62 - 5660.43.lab,đây là cũng một món nợ là tại vì sau khi viết cái cái cái hồi ký do thành lộc xong á rồi định năm ngàn bản đã thành mười lăm ngàn bản đó thì.,184
SPEAKER_01 - 5660.43 - 5662.75.lab,cái cái người kế tục người ta muốn là.,184
SPEAKER_00 - 743.65 - 749.91.lab,đang nói tới cái cái cái thử thách của cái việc ờ dạy về sân khấu.,184
SPEAKER_00 - 749.91 - 753.12.lab,ờm có hai cái thứ em muốn tò mò ở đây là.,184
SPEAKER_01 - 1053.63 - 1055.59.lab,một lúc đó mình thấy ổ truyền hình phá.,184
SPEAKER_01 - 1099.78 - 1104.76.lab,các cái chuyện không phải là sở tử ngữ bởi vì có rất nhiều kiểu làm kịch.,184
SPEAKER_01 - 1104.76 - 1109.63.lab,và thường những kiểu làm kịch mà bây giờ có phân ra hai loại loại giải trí và loại là.,184
SPEAKER_01 - 491.67 - 498.41.lab,song rực kết khúc đó sẽ lựa một cái nào tiêu biểu có thể cùng đọc cái đoạn kịch đó hoặc là cùng diễn lại.,184
SPEAKER_01 - 498.41 - 504.19.lab,và cuối cùng đi tới hậu quả là các lớp khác rất phân biệt là các thầy cô khác phân biệt là lớp con học vui quá.,184
SPEAKER_01 - 504.19 - 511.72.lab,giờ tui mà bỏ giờ tui chạy qua lớp của ngọc coi tại vì bên đây có sinh viên có diễn kịch có thuyết trình và có làm đủ thứ.,184
SPEAKER_01 - 511.72 - 514.54.lab,và một trong những buổi đó là mình đóng cửa lại.,184
SPEAKER_01 - 514.83 - 520.15.lab,không cho ngoài coi coi như diễn bằng thường chia tay chiếc slide.,184
SPEAKER_01 - 520.15 - 527.08.lab,cho coi về các quá khứ thì mình đã làm sân khấu trong ca khúc hậu chiến không có ghi lại bằng video và nhiều thứ.,184
SPEAKER_01 - 527.08 - 535.0.lab,thành ra mình phải đành phải diễn những cái trích đoạn mà trong quá khứ mình đã có lúc làm tác giả có lúc diễn viên có lúc diễn viện.,184
SPEAKER_01 - 535.0 - 541.0.lab,đạo diễn thì cái này cũng là một cái tình huống mà trông cái cơ hội đi được nhiều nước.,184
SPEAKER_01 - 541.0 - 548.97.lab,ban đầu người ta nói là có tiền cho một group năm người đem cái sân khấu truyền thống đêm qua thì cũng tập rồi nhưng giờ chót nói bây giờ đủ tiền cho bốn người.,184
SPEAKER_01 - 548.97 - 549.14.lab,đến.,184
SPEAKER_01 - 4365.84 - 4372.72.lab,có lẽ có cái máu của lục dâng tiên là giữa đường thấy sự bất bằng mà tha mà bà già bả ấp vô trong tù bả sống với lại.,184
SPEAKER_01 - 4372.72 - 4377.29.lab,vừa nữ chính trị phạm mà vừa là nữ an xơ nữa thành ra bà cũng.,184
SPEAKER_01 - 4377.29 - 4384.99.lab,chủ trương là gặp phật thì lạy gặp bùi thì trừ thành ra có lẽ ảnh hưởng từ cái tính của bà già dạy thành ra là thấy có những việc phải làm thì làm.,184
SPEAKER_01 - 4384.99 - 4392.36.lab,mà nếu không ai làm thì mình làm được mà không ảnh hưởng tới tính mạng không tới mức độ sưng phù nó vẫn còn sống chứ nó không chết.,184
SPEAKER_01 - 592.31 - 599.24.lab,song cái có một sự im lặng đáng sợ mình cần cái câu hỏi ngược á thì không có ai đưa tay để hỏi.,184
SPEAKER_01 - 599.24 - 602.75.lab,hỏi hết về chúng ta sẽ làm việc như thế nào trong những ngày sắp tới.,184
SPEAKER_01 - 2679.58 - 2686.61.lab,gươm văn nghệ sĩ cũ lại để hệt để học tập nghe nói chuyện á thì lúc đó mình còn nhớ có một cái ông nhà văn cũ còn ghi là.,184
SPEAKER_01 - 2686.61 - 2692.84.lab,em nguyễn thị nguyễn ngọc lúc đó còn nhí mà ngồi làm thư ký mình chỉ là người ghi biên bản những cái buổi đó thôi để lắng nghe.,184
SPEAKER_01 - 2692.84 - 2699.0.lab,và có được đi dự những cái buổi mà ví dụ như báo tuổi trẻ chị kim hạnh lúc đó cái nó còn.,184
SPEAKER_01 - 2699.0 - 2704.41.lab,tòa soạn còn ở gần hôn rùa đó thì chỉ mời những chế lan viên ông a.,184
SPEAKER_01 - 2704.41 - 2709.49.lab,các ông nổi tiếng ông tố hoài với màn phiêu lưu ký thì mấy ông buông một câu á.,184
SPEAKER_01 - 2709.49 - 2715.41.lab,ông nói chưa ba năm sau một ngàn chín trăm năm tư ba năm sau ông mới viết được.,184
SPEAKER_01 - 2715.41 - 2717.87.lab,lúc đó trong bụng nghĩ làm gì tới ba năm.,184
SPEAKER_01 - 4525.82 - 4531.59.lab,ba cái đoạn quan trọng để ổng đi tới mức độ là xong cuộc chiến tranh này là ổng phải buông ngay vàng ổng đi.,184
SPEAKER_01 - 5004.3 - 5008.75.lab,bị bị trói bị trói và cô nhớ hồi.,184
SPEAKER_01 - 5008.75 - 5014.81.lab,cô đã từng trong ai giáp hành hội sân khấu và cứ ngồi họp họp những cái đại hội gặp các.,184
SPEAKER_01 - 5014.81 - 5019.66.lab,diễn viên hát bội lớn tuổi người ta than phiền thế này thế nọ đó và lo.,184
SPEAKER_01 - 5019.66 - 5024.54.lab,đầu tư cải cách này nọ đó cô nói cô nói cái này phải đầu tư lớn là cái gì thì mình biết không.,184
SPEAKER_00 - 7038.68 - 7042.96.lab,ngày hôm sau em nghĩ lại hay em có những cái suy ngẫm mới thì hoặc cũng ngược lại.,184
SPEAKER_00 - 7042.96 - 7047.38.lab,cô ạ có những cái câu chuyện mà em ngồi nghe tại lúc đấy em chỉ nghe thôi.,184
SPEAKER_00 - 7249.68 - 7257.0.lab,cảm ơn cô ạ và như thu minh cũng đã hơi hải lộ một chút chắc chắn cô sẽ có nhiều cái dự án mà sẽ chạm đến người trẻ.,184
SPEAKER_00 - 6927.57 - 6932.79.lab,có một cái bên có thể một bên ở giữa em sẽ phải xem lại nhưng mà có nhắc đến anh tấn lộc.,184
SPEAKER_00 - 6932.79 - 6937.48.lab,và có muốn mời anh tấn ờ muốn em phỏng vấn anh tấn lộc hy vọng là.,184
SPEAKER_00 - 6937.48 - 6944.19.lab,ờm cảm ơn cô vừa gợi ý có thể anh tấn lộc nghe được cái đoạn này cũng có thể.,184
SPEAKER_00 - 6944.19 - 6948.39.lab,có thể đồng ý biết đâu đấy ờm em cũng nghĩ ngày hôm nay chúng ta.,184
SPEAKER_01 - 6006.15 - 6011.71.lab,ví dụ như còn làm việc còn nhắc tới những công việc của cô giáo là của nguyễn thường trân.,184
SPEAKER_01 - 6011.71 - 6015.24.lab,còn nhắc tới cô bảy phụng há là mình người mình được ngồi dậy cùng.,184
SPEAKER_00 - 2838.58 - 2841.57.lab,ờm cô có cái cảm giác rõ ràng của việc là.,184
SPEAKER_00 - 7118.44 - 7119.91.lab,ông đưa hình ảnh về văn học rừng.,184
